ClientID,Category,Sector,Revenue,NumTransactions,AvgTransactionValue,RiskScore,RiskValue_Financial,RiskValue_Operational,RiskValue_Legal,RiskValue_Reputation,RiskValue_Tech,RiskValue_ESG,Probability_Financial,Probability_Operational,Probability_Legal,Probability_Reputation,Probability_Tech,Probability_ESG,TotalRisk,Status,EstimatedProfit
CLI6839,Médio Porte,Varejo,12081265.790892955,1000,12081.265790892954,0.54,3.2665472428579667,2.2665472428579667,2.2665472428579667,2.2665472428579667,2.2665472428579667,3.2665472428579667,3,2,5,2,5,2,188.72449597148955,Rejeitada - Risco Elevado,8460981.466209145
CLI3466,Grande Porte,Tecnologia,47181688.41465184,2680,17605.107617407404,0.68,1.9083192876421822,2.908319287642182,1.9083192876421822,1.9083192876421822,2.908319287642182,4.908319287642183,2,1,1,5,5,4,201.21562728552146,Rejeitada - Risco Elevado,33702846.18992073
CLI3987,Pequeno Porte,Transporte,3004761.459062807,192,15649.799265952119,0.31,3.715413366221497,1.0,1.715413366221497,1.715413366221497,1.0,4.7154133662214965,3,1,5,4,4,5,206.5018688043973,Rejeitada - Risco Elevado,2295919.2662620884
CLI7908,Médio Porte,Transporte,15967041.594892059,992,16095.808059366995,0.36,2.2541979044698364,1.2541979044698364,1.2541979044698364,1.2541979044698364,1.2541979044698364,3.2541979044698364,3,3,4,4,5,5,162.89460302016462,Rejeitada - Risco Elevado,12015873.075200252
CLI2102,Grande Porte,Consultoria,31643453.525174703,1790,17677.906997304304,0.06,1.9954264077438217,2.9954264077438215,1.9954264077438217,1.9954264077438217,2.9954264077438215,2.9954264077438215,3,3,1,3,5,5,206.63411261950571,Rejeitada - Risco Elevado,23704594.156787783
CLI1582,Grande Porte,Tecnologia,57173001.99608875,3623,15780.569140515801,0.24,1.5786405554946081,3.578640555494608,2.578640555494608,3.578640555494608,3.578640555494608,5.0,5,2,1,4,5,3,263.9766822175902,Rejeitada - Risco Elevado,42661305.86126885
CLI4601,Médio Porte,Manufatura,8769741.846824154,1554,5643.334521765865,0.19,3.0613381262435135,2.0613381262435135,2.0613381262435135,2.0613381262435135,2.0613381262435135,4.0613381262435135,3,5,5,5,5,4,259.5631795080559,Rejeitada - Risco Elevado,6348957.993008549
CLI7488,Pequeno Porte,Transporte,2154808.5423157257,114,18901.829318558997,0.92,4.085830624496342,1.0858306244963425,2.0858306244963423,2.0858306244963423,1.0858306244963425,3.0858306244963423,4,3,1,2,1,5,172.4931599677659,Rejeitada - Risco Elevado,1410836.4608506593
CLI9313,Médio Porte,Tecnologia,10010809.969473924,1664,6016.111760501157,0.76,3.266548730024474,2.266548730024474,2.266548730024474,2.266548730024474,2.266548730024474,1.266548730024474,1,3,4,1,3,3,120.66018015134607,Rejeitada - Risco Elevado,7660549.236028222
CLI3806,Pequeno Porte,Consultoria,3714964.680281292,80,46437.05850351615,0.16,4.251561294193738,1.251561294193738,2.251561294193738,2.251561294193738,1.251561294193738,4.251561294193738,4,4,3,4,3,2,210.87958741808026,Rejeitada - Risco Elevado,2497184.3558251695
CLI5116,Médio Porte,Manufatura,15022977.581027882,633,23732.981960549576,0.57,2.625460783939492,1.625460783939492,1.625460783939492,1.625460783939492,1.625460783939492,2.625460783939492,1,1,5,4,5,5,148.41140193121987,Rejeitada - Risco Elevado,11062117.072434304
CLI5693,Grande Porte,Serviços Financeiros,66756247.700141065,4041,16519.73464492479,0.32,1.0,2.918885344116674,1.918885344116674,2.918885344116674,2.918885344116674,4.918885344116674,5,1,2,4,5,3,209.21423530288376,Rejeitada - Risco Elevado,50142421.418012545
CLI4290,Grande Porte,Varejo,44479323.076450326,3387,13132.365833023421,0.39,1.8162040789725717,2.816204078972572,1.8162040789725717,1.8162040789725717,2.816204078972572,4.8162040789725715,2,5,1,1,4,2,162.9722447383543,Rejeitada - Risco Elevado,34875139.59670669
CLI7902,Médio Porte,Transporte,10945820.128138363,1914,5718.819293698204,0.44,3.948176135566816,2.948176135566816,2.948176135566816,2.948176135566816,2.948176135566816,4.948176135566817,2,2,2,1,2,2,148.7715738293731,Rejeitada - Risco Elevado,8555734.525999729
CLI8713,Médio Porte,Saúde,20578322.42024963,707,29106.53807673215,0.23,2.8653778461971218,1.8653778461971218,1.8653778461971218,1.8653778461971218,1.8653778461971218,1.0,5,4,5,5,2,2,197.01862831154386,Rejeitada - Risco Elevado,16089499.47311652
CLI1747,Pequeno Porte,Saúde,4003826.4551836737,60,66730.44091972789,0.87,3.757532153798115,1.0,1.757532153798115,1.757532153798115,1.0,3.757532153798115,1,1,1,4,2,2,93.7560932291359,Rejeitada - Risco Elevado,2760174.592374288
CLI3355,Grande Porte,Serviços Financeiros,42785491.94328922,2683,15946.884809276638,0.78,1.5289464005275104,2.52894640052751,1.5289464005275104,1.5289464005275104,2.52894640052751,1.0,3,5,1,3,3,1,134.38151603428818,Rejeitada - Risco Elevado,30112524.18223076
CLI8278,Médio Porte,Consultoria,8864897.63732623,555,15972.788535722935,0.12,2.8373977336260983,1.8373977336260983,1.8373977336260983,1.8373977336260983,1.8373977336260983,3.8373977336260983,4,2,4,1,5,1,150.9430458865747,Rejeitada - Risco Elevado,6875804.063442319
CLI7638,Pequeno Porte,Tecnologia,4352688.830795937,106,41063.102177320165,0.37,3.6388250539600357,1.0,1.6388250539600357,1.6388250539600357,1.0,2.6388250539600357,5,4,3,1,2,5,177.49655291384192,Rejeitada - Risco Elevado,2885162.010524121
CLI9460,Médio Porte,Serviços Financeiros,22888854.884392243,1350,16954.70732177203,0.35,3.135611142622808,2.135611142622808,2.135611142622808,2.135611142622808,2.135611142622808,3.135611142622808,2,1,4,4,1,5,163.81472427048251,Rejeitada - Risco Elevado,16839083.19620981
CLI8516,Médio Porte,Varejo,12445238.836771514,1576,7896.725150235732,0.15,3.713128448354692,2.713128448354692,2.713128448354692,2.713128448354692,2.713128448354692,5.0,5,3,2,2,2,4,250.5008353496362,Rejeitada - Risco Elevado,9466437.03724061
CLI1705,Pequeno Porte,Varejo,1283390.2942338854,144,8912.432598846426,0.87,4.383883364137554,1.3838833641375536,2.383883364137554,2.383883364137554,1.3838833641375536,3.383883364137554,4,5,5,4,3,2,235.70115286479248,Rejeitada - Risco Elevado,973072.0279011772
CLI8124,Pequeno Porte,Consultoria,588131.0781895269,47,12513.42719552185,0.65,4.256403194377422,1.256403194377422,2.2564031943774223,2.2564031943774223,1.256403194377422,1.256403194377422,2,3,5,4,5,5,180.58909388272286,Rejeitada - Risco Elevado,423639.550630037
CLI7598,Pequeno Porte,Manufatura,3592936.000318863,430,8355.665117020611,0.6,3.640169485320821,1.0,1.640169485320821,1.640169485320821,1.0,2.640169485320821,1,2,3,3,3,2,93.40593198622874,Rejeitada - Risco Elevado,2420701.800400917
CLI7357,Pequeno Porte,Manufatura,563005.5586969972,523,1076.492464047796,0.68,4.8104486274141625,1.8104486274141627,2.8104486274141625,2.8104486274141625,1.8104486274141627,4.8104486274141625,2,3,3,2,2,2,166.57467450777892,Rejeitada - Risco Elevado,439486.2513041828
CLI8986,Pequeno Porte,Saúde,2084140.5709106962,82,25416.348425740198,0.45,3.937271434735322,1.0,1.937271434735322,1.937271434735322,1.0,1.937271434735322,3,5,2,4,2,1,143.23994312835418,Rejeitada - Risco Elevado,1537557.0677076527
CLI6967,Médio Porte,Tecnologia,16857898.151149295,981,17184.40178506554,0.81,2.6788811643022576,1.6788811643022576,1.6788811643022576,1.6788811643022576,1.6788811643022576,2.6788811643022576,4,5,2,5,4,5,206.2458787588303,Rejeitada - Risco Elevado,12778437.640740078
CLI2136,Grande Porte,Varejo,29455291.674917158,2391,12319.23533037104,0.55,2.6291871618601643,3.6291871618601643,2.6291871618601643,2.6291871618601643,3.6291871618601643,2.6291871618601643,2,4,4,4,2,1,205.41391416835134,Rejeitada - Risco Elevado,22978287.961122546
CLI9437,Pequeno Porte,Manufatura,3297552.954004363,385,8565.07260780354,0.86,3.867861181525418,1.0,1.8678611815254176,1.8678611815254176,1.0,2.867861181525418,1,4,2,2,2,2,90.43225190118628,Rejeitada - Risco Elevado,2309468.5885808887
CLI5187,Grande Porte,Saúde,28408494.678982675,2467,11515.401166997437,0.69,1.8277683312964508,2.827768331296451,1.8277683312964508,1.8277683312964508,2.827768331296451,1.0,4,3,1,2,4,5,154.4938682090835,Rejeitada - Risco Elevado,18390423.99671389
CLI7475,Médio Porte,Serviços Financeiros,21944895.991913956,1969,11145.19857385168,0.86,2.5275036706324565,1.5275036706324567,1.5275036706324567,1.5275036706324567,1.5275036706324567,1.5275036706324567,3,2,4,5,1,3,126.50776795616933,Rejeitada - Risco Elevado,15955554.814109685
CLI6938,Pequeno Porte,Serviços Financeiros,1594040.2676500278,290,5496.690578103544,0.87,3.708539593563822,1.0,1.7085395935638223,1.7085395935638223,1.0,1.7085395935638223,1,1,1,1,2,5,69.83910861978703,Aprovada,1182923.2440449037
CLI8206,Pequeno Porte,Varejo,622693.6741038072,350,1779.1247831537348,0.01,4.1877970008059835,1.187797000805984,2.187797000805984,2.187797000805984,1.187797000805984,3.187797000805984,5,2,1,5,1,1,189.77019605480692,Rejeitada - Risco Elevado,474690.93150430685
CLI1868,Médio Porte,Transporte,12073010.789737862,1319,9153.154503212936,0.39,2.6685294011346548,1.6685294011346548,1.6685294011346548,1.6685294011346548,1.6685294011346548,1.0,1,4,5,3,1,4,108.76911706240602,Rejeitada - Risco Elevado,8375714.905263835
CLI7363,Pequeno Porte,Serviços Financeiros,1754802.1853269716,498,3523.699167323236,0.8,3.7114067941544424,1.0,1.7114067941544426,1.7114067941544426,1.0,2.7114067941544424,3,1,3,1,1,1,95.76501741294216,Rejeitada - Risco Elevado,1189291.0207183054
CLI4807,Grande Porte,Manufatura,41812093.96216853,4765,8774.836088597802,0.73,2.4360765791777754,3.4360765791777754,2.4360765791777754,2.4360765791777754,3.4360765791777754,1.4360765791777752,2,1,3,5,1,2,143.29244159231095,Rejeitada - Risco Elevado,30119513.193804465
CLI6428,Médio Porte,Varejo,14250216.5041726,1318,10812.00038252853,0.92,3.4468151215836484,2.4468151215836484,2.4468151215836484,2.4468151215836484,2.4468151215836484,4.446815121583649,1,1,5,2,3,2,144.2343863223497,Rejeitada - Risco Elevado,9405570.039862154
CLI6976,Pequeno Porte,Tecnologia,5710989.240406501,119,47991.50622190337,0.06,4.860458420701297,1.8604584207012975,2.8604584207012973,2.8604584207012973,1.8604584207012975,2.8604584207012973,3,1,4,2,5,4,214.8134647111947,Rejeitada - Risco Elevado,4316456.659022194
CLI2211,Médio Porte,Tecnologia,19966137.503261246,1243,16062.862029976866,0.03,3.4438072071840358,2.4438072071840358,2.4438072071840358,2.4438072071840358,2.4438072071840358,4.443807207184036,3,3,1,1,2,3,160.07797477356985,Rejeitada - Risco Elevado,14519240.902575416
CLI8237,Médio Porte,Saúde,12346072.61354155,1465,8427.353319823584,0.01,2.9730361346194942,1.973036134619494,1.973036134619494,1.973036134619494,1.973036134619494,3.9730361346194942,5,1,1,4,2,4,191.0586016926036,Rejeitada - Risco Elevado,7968861.205060521
CLI3500,Grande Porte,Tecnologia,37671585.082957275,2966,12701.141295670019,0.27,2.6563583118132574,3.6563583118132574,2.6563583118132574,2.6563583118132574,3.6563583118132574,3.6563583118132574,3,1,5,1,5,2,202.66329026786175,Rejeitada - Risco Elevado,25036471.00439363
CLI2922,Grande Porte,Serviços Financeiros,54785545.844185896,3580,15303.225096141312,0.98,1.0,2.665164142263453,1.665164142263453,2.665164142263453,2.665164142263453,4.665164142263453,3,2,1,2,3,5,169.92787882864576,Rejeitada - Risco Elevado,36578466.18816379
CLI3375,Médio Porte,Tecnologia,14596632.313539794,1027,14212.884433826479,0.25,3.254486970515873,2.254486970515873,2.254486970515873,2.254486970515873,2.254486970515873,4.254486970515873,2,5,3,5,4,4,241.41280128746033,Rejeitada - Risco Elevado,11244781.401317107
CLI5593,Pequeno Porte,Saúde,2877930.03285032,62,46418.22633629548,0.23,4.0392411757612345,1.0392411757612343,2.0392411757612345,2.0392411757612345,1.0392411757612343,4.0392411757612345,1,5,1,4,2,2,120.43295289719651,Rejeitada - Risco Elevado,2232137.404610197
CLI9903,Pequeno Porte,Varejo,4632039.96019201,200,23160.19980096005,0.39,3.694025578070055,1.0,1.6940255780700548,1.6940255780700548,1.0,2.694025578070055,4,1,2,5,2,1,146.47738121578297,Rejeitada - Risco Elevado,3236131.5236454834
CLI1378,Pequeno Porte,Transporte,2666372.5491323066,320,8332.414216038458,0.04,3.5860938715025674,1.0,1.5860938715025674,1.5860938715025674,1.0,3.5860938715025674,5,3,5,4,1,2,182.68219551916945,Rejeitada - Risco Elevado,2079039.9274130818
CLI7135,Grande Porte,Transporte,41381546.40464453,3569,11594.717401133237,0.85,2.213713742711578,3.213713742711578,2.213713742711578,2.213713742711578,3.213713742711578,3.213713742711578,3,4,3,2,1,4,178.10510701896413,Rejeitada - Risco Elevado,28814193.482299313
CLI8967,Médio Porte,Transporte,12586355.405143505,2063,6100.996318537811,0.23,3.2303646683011995,2.2303646683011995,2.2303646683011995,2.2303646683011995,2.2303646683011995,4.230364668301199,1,4,1,5,5,2,184.27735012258995,Rejeitada - Risco Elevado,8719510.557204856
CLI1095,Grande Porte,Varejo,36172276.54755452,4563,7927.301456838598,0.38,2.585387093851719,3.585387093851719,2.585387093851719,2.585387093851719,3.585387093851719,3.585387093851719,4,3,2,1,4,5,234.31864494502724,Rejeitada - Risco Elevado,27289257.176063832
CLI2350,Grande Porte,Saúde,41871931.31995644,2586,16191.77545241935,0.02,2.184294677979438,3.184294677979438,2.184294677979438,2.184294677979438,3.184294677979438,5.0,2,1,2,2,2,1,110.00319776321864,Rejeitada - Risco Elevado,32883469.19062594
CLI9591,Grande Porte,Consultoria,39168529.7076643,2070,18921.995027857152,0.52,1.7700038748277045,2.7700038748277045,1.7700038748277045,1.7700038748277045,2.7700038748277045,2.7700038748277045,3,1,1,3,1,4,113.81020536586833,Rejeitada - Risco Elevado,25853674.05527126
CLI2040,Grande Porte,Serviços Financeiros,46167976.535567805,5089,9072.111718523836,0.24,2.3861996908396077,4.386199690839608,3.3861996908396077,2.3861996908396077,3.3861996908396077,1.3861996908396077,2,2,1,1,3,4,138.30998454198038,Rejeitada - Risco Elevado,31055236.910789214
CLI2348,Pequeno Porte,Saúde,4062998.756458666,292,13914.379302940637,0.57,4.39302745912156,1.3930274591215606,2.393027459121561,2.393027459121561,1.3930274591215606,4.39302745912156,4,1,2,3,4,5,231.8700868932386,Rejeitada - Risco Elevado,3051421.4039463727
CLI9127,Pequeno Porte,Transporte,1832419.0449981922,223,8217.125762323732,0.89,3.5488405125180167,1.0,1.5488405125180167,1.5488405125180167,1.0,3.5488405125180167,4,5,4,1,2,3,157.2466635758288,Rejeitada - Risco Elevado,1191667.8822254613
CLI2319,Médio Porte,Tecnologia,9061941.427778028,1370,6614.55578669929,0.25,3.388979718371552,2.388979718371552,2.388979718371552,2.388979718371552,2.388979718371552,1.3889797183715522,2,1,4,2,4,4,150.89470197577933,Rejeitada - Risco Elevado,6785278.990595387
CLI5374,Grande Porte,Transporte,24298860.32584135,4356,5578.250763508115,0.62,2.175706637765026,3.175706637765026,2.175706637765026,2.175706637765026,3.175706637765026,3.175706637765026,1,2,5,4,3,3,179.1237580057868,Rejeitada - Risco Elevado,15917091.550589927
CLI3266,Médio Porte,Serviços Financeiros,13182857.09414963,1799,7327.880541495069,0.77,2.8136331577121294,1.8136331577121294,1.8136331577121294,1.8136331577121294,1.8136331577121294,2.8136331577121294,5,1,3,1,4,1,140.44525577815202,Rejeitada - Risco Elevado,10178129.017802995
CLI9521,Médio Porte,Consultoria,14514759.96473098,1166,12448.336161861904,0.62,3.0141632457532923,2.0141632457532923,2.0141632457532923,2.0141632457532923,2.0141632457532923,2.0141632457532923,1,2,4,4,4,2,139.94893746547058,Rejeitada - Risco Elevado,10883283.76812413
CLI1132,Médio Porte,Saúde,14048561.897120941,632,22228.73717898883,0.51,2.052065421582597,1.0520654215825969,1.0520654215825969,1.0520654215825969,1.0520654215825969,1.0520654215825969,4,5,3,4,3,5,120.99828047192932,Rejeitada - Risco Elevado,9615050.003593408
CLI3176,Médio Porte,Transporte,13859676.166184343,1315,10539.677692915851,0.83,3.8286121847664343,2.8286121847664343,2.8286121847664343,2.8286121847664343,2.8286121847664343,5.0,1,2,3,3,4,1,169.916445792621,Rejeitada - Risco Elevado,9251954.185239835
CLI4657,Pequeno Porte,Manufatura,1028727.1917718563,184,5590.908650934001,0.14,3.459823970977818,1.0,1.4598239709778178,1.4598239709778178,1.0,3.459823970977818,1,2,1,2,2,1,62.65630339053418,Aprovada,780464.4434278101
CLI5873,Médio Porte,Tecnologia,18056138.29336601,862,20946.796163997693,0.78,3.9621608775685226,2.9621608775685226,2.9621608775685226,2.9621608775685226,2.9621608775685226,4.962160877568523,5,4,3,4,3,1,282.7836745933244,Rejeitada - Risco Elevado,12096595.370797038
CLI4484,Grande Porte,Manufatura,45899197.836410485,2865,16020.662421085684,0.33,2.705787434491018,3.705787434491018,2.705787434491018,2.705787434491018,3.705787434491018,2.705787434491018,4,1,2,1,1,5,154.112521462515,Rejeitada - Risco Elevado,33848813.1089709
CLI7715,Médio Porte,Saúde,12406342.114579719,1995,6218.717851919659,0.77,3.463102196808693,2.463102196808693,2.463102196808693,2.463102196808693,2.463102196808693,4.463102196808693,3,4,5,5,4,4,282.8471174840606,Rejeitada - Risco Elevado,8261876.433418305
CLI4130,Pequeno Porte,Serviços Financeiros,4544300.961026797,454,10009.47348243788,0.44,2.956056036372087,1.0,1.0,1.0,1.0,1.0,3,4,1,2,2,4,93.3408405455813,Rejeitada - Risco Elevado,3504112.0838926346
CLI4274,Grande Porte,Varejo,41419547.34939635,4246,9754.956982900694,0.49,1.833108059663986,2.833108059663986,1.833108059663986,1.833108059663986,2.833108059663986,3.833108059663986,3,1,4,2,2,2,124.82094328151922,Rejeitada - Risco Elevado,29629166.705644805
CLI1581,Médio Porte,Consultoria,6483499.068639117,859,7547.728834271382,0.29,3.2378287967535906,2.2378287967535906,2.2378287967535906,2.2378287967535906,2.2378287967535906,2.2378287967535906,1,1,3,5,2,4,145.9832141954762,Rejeitada - Risco Elevado,4430383.587182049
CLI1596,Pequeno Porte,Tecnologia,1669603.816285418,390,4281.035426372867,0.79,4.065464526631098,1.065464526631098,2.065464526631098,2.065464526631098,1.065464526631098,2.065464526631098,4,3,1,3,5,1,158.77891044407014,Rejeitada - Risco Elevado,1195108.1205711814
CLI9518,Grande Porte,Tecnologia,58061534.67771071,2468,23525.743386430597,0.02,1.1040088841399263,3.1040088841399265,2.1040088841399265,3.1040088841399265,3.1040088841399265,3.1040088841399265,5,2,1,3,4,4,192.2167018470542,Rejeitada - Risco Elevado,44885484.09082092
CLI8699,Médio Porte,Serviços Financeiros,17155904.159151353,564,30418.26978572935,0.08,3.427306195153446,2.427306195153446,2.427306195153446,2.427306195153446,2.427306195153446,3.427306195153446,2,2,4,1,2,2,134.93800356251887,Rejeitada - Risco Elevado,13455301.379281344
CLI8065,Pequeno Porte,Consultoria,1397567.4951489728,178,7851.502781735802,0.43,3.563187170325757,1.0,1.5631871703257572,1.5631871703257572,1.0,2.563187170325757,3,2,4,5,1,2,138.66485587889392,Rejeitada - Risco Elevado,1023984.2757552649
CLI6735,Grande Porte,Manufatura,42111208.15117436,2829,14885.54547584813,0.99,2.112561426182563,3.112561426182563,2.112561426182563,2.112561426182563,3.112561426182563,2.112561426182563,5,5,4,5,1,4,231.0310197658912,Rejeitada - Risco Elevado,28180723.794120423
CLI5499,Pequeno Porte,Transporte,986432.4431209664,522,1889.7173239865258,0.9,5.0,2.000548194343058,3.000548194343058,3.000548194343058,2.000548194343058,4.000548194343057,2,1,3,4,1,4,201.02686152280984,Rejeitada - Risco Elevado,669274.3054963168
CLI7243,Grande Porte,Consultoria,41299067.59849444,1458,28325.83511556546,0.1,1.9729985688326415,2.9729985688326415,1.9729985688326415,1.9729985688326415,2.9729985688326415,3.9729985688326415,1,3,5,1,1,4,144.56892414813,Rejeitada - Risco Elevado,29399578.20205397
CLI7293,Grande Porte,Manufatura,54158576.962569594,4893,11068.583070216553,0.66,1.0,2.5326001656317247,1.5326001656317247,2.5326001656317247,2.5326001656317247,2.5326001656317247,3,4,4,4,2,5,182.81461175985245,Rejeitada - Risco Elevado,38970671.70155056
CLI6029,Médio Porte,Manufatura,22034320.85645657,1215,18135.243503256435,0.1,3.3213071893376407,2.3213071893376407,2.3213071893376407,2.3213071893376407,2.3213071893376407,1.3213071893376407,2,2,4,5,2,2,164.17019606429722,Rejeitada - Risco Elevado,15089341.872289652
CLI4028,Grande Porte,Transporte,42673603.1763286,5250,8128.305366919733,0.55,2.096325550139066,4.096325550139066,3.096325550139066,2.096325550139066,3.096325550139066,3.096325550139066,3,3,3,4,4,1,209.22441626042993,Rejeitada - Risco Elevado,32976212.237028692
CLI7274,Pequeno Porte,Transporte,520087.3530521763,275,1891.2267383715503,0.36,3.897933851353161,1.0,1.897933851353161,1.897933851353161,1.0,1.897933851353161,1,1,4,5,1,4,120.4884279730707,Rejeitada - Risco Elevado,351750.2903155728
CLI7871,Médio Porte,Varejo,10997507.480631221,1539,7145.878804828603,0.08,2.8207738897972834,1.8207738897972832,1.8207738897972832,1.8207738897972832,1.8207738897972832,4.820773889797283,4,1,5,4,5,2,192.76578063276907,Rejeitada - Risco Elevado,7588689.769580274
CLI8708,Pequeno Porte,Transporte,2468247.2112462036,590,4183.469849569837,0.74,4.1483437467857875,1.1483437467857878,2.148343746785788,2.148343746785788,1.1483437467857878,4.1483437467857875,3,3,5,5,3,1,188.1641872364346,Rejeitada - Risco Elevado,1890233.090409599
CLI4588,Pequeno Porte,Varejo,5094775.927767468,464,10980.120533981612,0.48,3.580403552358478,1.0,1.5804035523584783,1.5804035523584783,1.0,2.580403552358478,4,1,2,4,3,3,151.9221953797163,Rejeitada - Risco Elevado,3653893.989453719
CLI8000,Pequeno Porte,Transporte,1976673.6188238524,305,6480.897110897877,0.96,3.6371699637458206,1.0,1.6371699637458208,1.6371699637458208,1.0,3.6371699637458206,4,3,3,1,5,1,138.57528865859538,Rejeitada - Risco Elevado,1442128.6789261175
CLI9149,Grande Porte,Manufatura,52979702.377869375,5785,9158.116227808016,0.56,1.0,3.2409608196635897,2.2409608196635897,2.2409608196635897,2.2409608196635897,1.0,1,4,4,1,4,3,139.80708016351588,Rejeitada - Risco Elevado,38674778.69349456
CLI4034,Grande Porte,Tecnologia,27364908.768485893,3980,6875.605218212536,0.64,1.9190537159093157,2.9190537159093157,1.9190537159093157,1.9190537159093157,2.9190537159093157,1.0,5,5,2,3,4,5,208.3624047045639,Rejeitada - Risco Elevado,18184783.737811353
CLI9454,Pequeno Porte,Varejo,4540197.800045392,144,31529.151389204108,0.79,3.87459172178267,1.0,1.8745917217826702,1.8745917217826702,1.0,4.874591721782671,3,1,3,4,2,4,182.97713641982955,Rejeitada - Risco Elevado,3233262.224509612
CLI4264,Grande Porte,Manufatura,42682622.3651883,2859,14929.213838820671,0.67,2.0571038002104447,3.0571038002104447,2.0571038002104447,2.0571038002104447,3.0571038002104447,4.057103800210445,3,5,4,5,3,2,229.13934201894,Rejeitada - Risco Elevado,28829403.621559486
CLI6834,Médio Porte,Transporte,14298656.213634128,1866,7662.731089836081,0.73,2.20696945677361,1.20696945677361,1.20696945677361,1.20696945677361,1.20696945677361,1.20696945677361,2,5,3,5,5,1,115.00634273930407,Rejeitada - Risco Elevado,10121293.365231577
CLI4891,Médio Porte,Varejo,12772145.640134512,1900,6722.181915860269,0.17,2.687641556871809,1.6876415568718088,1.6876415568718088,1.6876415568718088,1.6876415568718088,1.6876415568718088,1,1,3,1,1,1,55.62924670615426,Aprovada,8732918.315389479
CLI2846,Pequeno Porte,Transporte,3303567.2864774773,149,22171.59252669448,0.35,3.858647881182061,1.0,1.8586478811820613,1.8586478811820613,1.0,2.858647881182061,4,3,2,3,4,1,152.7805067720107,Rejeitada - Risco Elevado,2267561.389596485
CLI8362,Pequeno Porte,Consultoria,2957783.2139170323,102,28997.874646245415,0.5,3.8469307681837535,1.0,1.8469307681837532,1.8469307681837532,1.0,1.0,4,1,2,4,1,5,147.95881533645266,Rejeitada - Risco Elevado,2026131.8481133264
CLI3969,Grande Porte,Manufatura,44745867.495795146,3891,11499.837444306128,0.33,1.828714453265548,2.828714453265548,1.828714453265548,1.828714453265548,2.828714453265548,2.828714453265548,4,3,3,2,1,5,159.01001172858835,Rejeitada - Risco Elevado,33846466.30051348
CLI6463,Grande Porte,Manufatura,18963545.03528483,2598,7299.286002804014,0.65,2.6042848147962467,3.6042848147962467,2.6042848147962467,2.6042848147962467,3.6042848147962467,3.6042848147962467,2,4,5,4,5,1,257.7599244428847,Rejeitada - Risco Elevado,13953323.556496507
CLI3944,Grande Porte,Serviços Financeiros,57910039.89939258,1953,29651.838146130354,0.42,1.0,2.38374343703137,1.3837434370313704,2.38374343703137,2.38374343703137,4.38374343703137,1,5,4,2,3,3,161.17583653297632,Rejeitada - Risco Elevado,38773964.09299432
CLI1333,Grande Porte,Serviços Financeiros,46469869.96492462,3413,13615.549359778675,0.02,1.4288098375332186,2.4288098375332186,1.4288098375332186,1.4288098375332186,2.4288098375332186,4.428809837533219,3,1,4,3,5,3,158.16073781499136,Rejeitada - Risco Elevado,32793802.47191732
CLI8904,Pequeno Porte,Transporte,3457395.871611872,180,19207.754842288177,0.13,3.541622400656392,1.0,1.541622400656392,1.541622400656392,1.0,4.541622400656392,2,5,2,4,5,3,156.37300802953763,Rejeitada - Risco Elevado,2470378.9314284227
CLI1701,Médio Porte,Transporte,14655504.836744683,1595,9188.404286360303,0.59,3.5359564870996203,2.5359564870996203,2.5359564870996203,2.5359564870996203,2.5359564870996203,4.535956487099621,2,4,3,1,1,1,135.18995489368217,Rejeitada - Risco Elevado,9821098.430375803
CLI6392,Pequeno Porte,Manufatura,4465243.357941766,154,28995.0867398816,0.82,4.06361574398874,1.0636157439887401,2.0636157439887404,2.0636157439887404,1.0636157439887401,1.0636157439887401,5,4,1,3,5,1,180.21649100707668,Rejeitada - Risco Elevado,3376571.1575830835
CLI4024,Pequeno Porte,Serviços Financeiros,4920563.596771175,423,11632.538053832564,0.51,4.585097002354519,1.585097002354519,2.585097002354519,2.585097002354519,1.585097002354519,5.0,1,3,5,2,1,5,187.91446210830787,Rejeitada - Risco Elevado,3564270.342395698
CLI7919,Grande Porte,Serviços Financeiros,57406892.10541796,2888,19877.732723482673,0.01,1.0,2.7615921961567738,1.7615921961567738,2.7615921961567738,2.7615921961567738,2.7615921961567738,1,1,5,4,4,5,183.31145373097416,Rejeitada - Risco Elevado,39134124.3974043
CLI3835,Grande Porte,Serviços Financeiros,45418469.025203444,3660,12409.417766449029,0.12,2.8746880381896296,3.8746880381896296,2.8746880381896296,2.8746880381896296,3.8746880381896296,1.8746880381896296,2,2,4,2,3,1,175.10784210042962,Rejeitada - Risco Elevado,34814216.08926813
CLI1772,Pequeno Porte,Manufatura,2912436.9175267876,119,24474.259811149477,0.22,3.707772461032371,1.0,1.7077724610323706,1.7077724610323706,1.0,1.7077724610323706,2,5,1,5,4,1,126.0186709023272,Rejeitada - Risco Elevado,2270208.0798958433
CLI2179,Médio Porte,Transporte,11431014.464733474,668,17112.297102894423,1.0,3.063765625618372,2.063765625618372,2.063765625618372,2.063765625618372,2.063765625618372,3.063765625618372,5,2,4,5,3,1,203.4200781775616,Rejeitada - Risco Elevado,7791033.006693568
CLI4610,Médio Porte,Manufatura,9417904.812442807,1777,5299.890158943617,0.73,2.9597199516521853,1.959719951652185,1.959719951652185,1.959719951652185,1.959719951652185,1.959719951652185,1,4,3,2,2,2,110.82487738921799,Rejeitada - Risco Elevado,6755322.362355438
